    22.6833     2.3852    -0.0825     0.0555   285.2112    23.2490    -0.1676   -66.2168     0.0012     0.0000  1017.4726     0.0000     4.1041     7.8871
    22.9333     2.4630    -0.0820     0.0658   285.2234    23.3137    -0.1664   -66.8071     0.0013     0.0000  1017.5206     0.0000     4.0757     7.8585
    23.1833     2.7209    -0.0858     0.0673   285.2352    23.3809    -0.1646   -71.4751     0.0013     0.0000  1017.5706     0.0000     4.0439     7.8229
    23.4333     2.7959    -0.0915     0.0653   285.2452    23.4424    -0.1646   -71.9196     0.0014     0.0000  1017.6164     0.0000     4.0125     7.7865
    23.6833     2.8529    -0.0976     0.0635   285.2558    23.5074    -0.1642   -72.3865     0.0014     0.0000  1017.6649     0.0000     3.9847     7.7531
    23.9333     3.0014    -0.1041     0.0616   285.2679    23.5787    -0.1626   -72.9751     0.0015     0.0000  1017.7180     0.0000     3.9582     7.7181
    24.1833     3.0985    -0.0961     0.0555   285.2775    23.6406    -0.1560   -72.4384     0.0014     0.0000  1017.7643     0.0000     3.9321     7.6800
    24.4333     3.0973    -0.0837     0.0483   285.2844    23.6917    -0.1447   -71.4530     0.0013     0.0000  1017.8025     0.0000     3.9100     7.6463
    24.6833     3.0524    -0.0725     0.0419   285.2896    23.7351    -0.1299   -70.4244     0.0012     0.0000  1017.8353     0.0000     3.8918     7.6177
    24.9333     2.9832    -0.0624     0.0360   285.2932    23.7717    -0.1126   -69.3623     0.0011     0.0000  1017.8630     0.0000     3.8762     7.5926
    25.1833     2.8600    -0.0446     0.0257   285.2933    23.7957    -0.0906   -66.9838     0.0008     0.0000  1017.8815     0.0000     3.8626     7.5707
    25.4333     2.6844    -0.0285     0.0165   285.2898    23.8071    -0.0650   -64.1299     0.0006     0.0000  1017.8909     0.0000     3.8511     7.5546
    25.6833     2.1309    -0.0170     0.0098   285.2856    23.8151    -0.0346   -61.2771     0.0004     0.0000  1017.8978     0.0000     3.8411     7.5441
    25.9333     0.6382    -0.0090     0.0052   285.2827    23.8234    -0.0001   -58.4532     0.0004     0.0000  1017.9047     0.0000     3.8317     7.5350
    26.1833     0.5690    -0.0116     0.0057   285.2720    23.8185     0.0237   -65.9797     0.0003     0.0000  1017.9027     0.0000     3.8225     7.5263
    26.4333     0.6604    -0.0192     0.0082   285.2699    23.8268     0.0435   -67.9451     0.0004     0.0000  1017.9095     0.0000     3.8142     7.5224
    26.6833     1.5872    -0.0294     0.0115   285.2684    23.8340     0.0551   -70.0249     0.0005     0.0000  1017.9153     0.0000     3.8056     7.5160
    26.9333     1.9721    -0.0428     0.0158   285.2690    23.8465     0.0599   -72.0635     0.0007     0.0000  1017.9249     0.0000     3.7971     7.5106
    27.1833     2.3391    -0.0516     0.0188   285.2679    23.8572     0.0605   -75.0959     0.0008     0.0000  1017.9333     0.0000     3.7886     7.5031
    27.4333     2.6008    -0.0583     0.0212   285.2719    23.8792     0.0639   -75.6629     0.0009     0.0000  1017.9497     0.0000     3.7801     7.4958
    27.6833     2.9264    -0.0655     0.0238   285.2768    23.9036     0.0649   -76.3223     0.0010     0.0000  1017.9677     0.0000     3.7713     7.4840
    27.9333     3.3082    -0.0734     0.0267   285.2814    23.9265     0.0632   -77.0058     0.0011     0.0000  1017.9846     0.0000     3.7625     7.4710
    28.1833     3.6612    -0.0842     0.0306   285.2864    23.9467     0.0584   -70.8724     0.0013     0.0000  1017.9994     0.0000     3.7539     7.4587
    28.4333     3.7469    -0.0969     0.0353   285.2892    23.9618     0.0492   -72.0540     0.0014     0.0000  1018.0106     0.0000     3.7456     7.4477
    28.6833     3.7871    -0.1109     0.0404   285.2905    23.9730     0.0363   -73.2015     0.0015     0.0000  1018.0191     0.0000     3.7376     7.4390
    28.9333     3.8214    -0.1264     0.0460   285.2907    23.9817     0.0200   -74.3313     0.0016     0.0000  1018.0257     0.0000     3.7299     7.4320
    29.1833     3.8508    -0.1284     0.0514   285.2889    23.9880     0.0061   -81.2564     0.0017     0.0000  1018.0309     0.0000     3.7224     7.4262
    29.4333     3.8825    -0.1256     0.0568   285.2869    23.9931    -0.0050   -81.1760     0.0017     0.0000  1018.0352     0.0000     3.7151     7.4213
    29.6833     3.9135    -0.1232     0.0623   285.2847    23.9975    -0.0143   -81.1413     0.0017     0.0000  1018.0390     0.0000     3.7079     7.4167
    29.9333     3.9524    -0.1210     0.0680   285.2825    24.0018    -0.0217   -81.1552     0.0017     0.0000  1018.0427     0.0000     3.7008     7.4124
    30.1833     3.9759    -0.1135     0.0614   285.2804    24.0077    -0.0264   -82.5080     0.0016     0.0000  1018.0476     0.0000     3.6938     7.4082
    30.4333     3.9866    -0.1047     0.0512   285.2795    24.0184    -0.0283   -81.3573     0.0015     0.0000  1018.0560     0.0000     3.6869     7.4030
    30.6833     4.0406    -0.0966     0.0421   285.2795    24.0322    -0.0289   -80.3056     0.0014     0.0000  1018.0667     0.0000     3.6804     7.3953
    30.9333     4.1413    -0.0893     0.0339   285.2799    24.0469    -0.0282   -79.2747     0.0014     0.5678  1018.0780     0.0313     3.6742     7.3859
    31.1833     4.2318    -0.0874     0.0318   285.2797    24.0604    -0.0284   -88.7205     0.0013     7.4046  1018.0884     0.4084     3.6694     7.3748
    31.4333     4.2637    -0.0874     0.0318   285.2805    24.0713    -0.0297   -88.7365     0.0013    14.6153  1018.0968     0.8061     3.6769     7.3521
    31.6833     4.2762    -0.0874     0.0318   285.2818    24.0798    -0.0315   -88.7611     0.0013    22.1334  1018.1031     1.2208     3.6928     7.3221
    31.9333     4.2824    -0.0874     0.0318   285.2836    24.0865    -0.0336   -88.7949     0.0013    29.8858  1018.1079     1.6484     3.7149     7.2870
    32.1833     4.2818    -0.0745     0.0271   285.2845    24.0896    -0.0319   -90.8688     0.0012    37.7934  1018.1103     2.0846     3.7417     7.2481
    32.4333     4.2757    -0.0592     0.0215   285.2853    24.0894    -0.0271   -88.3227     0.0010    45.7728  1018.1100     2.5247     3.7730     7.2057
    32.6833     4.2662    -0.0463     0.0168   285.2862    24.0864    -0.0203   -85.7759     0.0008    53.7371  1018.1074     2.9640     3.8084     7.1602
    32.9333     3.7269    -0.0355     0.0129   285.2885    24.0838    -0.0097   -83.2424     0.0006    61.5973  1018.1050     3.3976     3.8474     7.1118
    33.1833     3.9827    -0.0369     0.0152   285.2891    24.0844    -0.0013  -116.2108     0.0006    81.9722  1018.1054     4.5214     3.8880     7.0615
    33.4333     4.2179    -0.0430     0.0202   285.2945    24.0867     0.0027  -118.8093     0.0007    90.3301  1018.1063     4.9824     3.9300     7.0092
    33.6833     4.2445    -0.0499     0.0260   285.3021    24.0906     0.0045  -121.5023     0.0008    98.2277  1018.1080     5.4181     3.9730     6.9557
    33.9333     4.2548    -0.0577     0.0327   285.3108    24.0953     0.0041  -124.2725     0.0010   105.5806  1018.1101     5.8237     4.0166     6.9016
    34.1833     4.2577    -0.0510     0.0310   285.3188    24.0960     0.0057  -121.4879     0.0009   116.4313  1018.1093     6.4222     4.0607     6.8467
    34.4333     4.2546    -0.0404     0.0265   285.3258    24.0927     0.0098  -118.8626     0.0007   122.7801  1018.1056     6.7724     4.1070     6.7903
    34.6833     3.1914    -0.0314     0.0227   285.3343    24.0921     0.0200  -116.2757     0.0006   128.3286  1018.1037     7.0784     4.1555     6.7322
    34.9333     2.2850    -0.0239     0.0194   285.3430    24.0915     0.0319  -113.7416     0.0005   133.0124  1018.1017     7.3368     4.2037     6.6738
    35.1833     2.5295    -0.0263     0.0202   285.3521    24.0918     0.0382  -120.2210     0.0006   136.7768  1018.1004     7.5444     4.2526     6.6146
    35.4333     3.2293    -0.0327     0.0227   285.3624    24.0913     0.0376  -122.8465     0.0006   139.5779  1018.0983     7.6990     4.3021     6.5547
    35.6833     3.8771    -0.0402     0.0255   285.3741    24.0915     0.0335  -125.5639     0.0007   141.3827  1018.0964     7.7985     4.3528     6.4937
    35.9333     3.9441    -0.0487     0.0286   285.3857    24.0930     0.0275  -128.3438     0.0008   142.1698  1018.0956     7.8419     4.4046     6.4317
    36.1833     3.9579    -0.0472     0.0257   285.3955    24.0922     0.0230  -108.3381     0.0008   121.7805  1018.0933     6.7173     4.4571     6.3690
    36.4333     3.9406    -0.0423     0.0209   285.4028    24.0887     0.0198  -106.5500     0.0007   120.6801  1018.0894     6.6566     4.5114     6.3047
    36.6833     3.5624    -0.0379     0.0167   285.4095    24.0862     0.0196  -104.7931     0.0006   118.7015  1018.0863     6.5474     4.5667     6.2395
    36.9333     3.0008    -0.0339     0.0129   285.4154    24.0851     0.0212  -103.0814     0.0006   115.8688  1018.0844     6.3912     4.6220     6.1741
    37.1833     2.9294    -0.0335     0.0135   285.4250    24.0845     0.0211   -81.4686     0.0006   108.6405  1018.0823     5.9925     4.6771     6.1087
    37.4333     3.1672    -0.0343     0.0157   285.4326    24.0836     0.0189   -82.0620     0.0006   104.2809  1018.0803     5.7520     4.7322     6.0430
    37.6833     3.4517    -0.0352     0.0180   285.4390    24.0831     0.0162   -82.6836     0.0006    99.2146  1018.0788     5.4726     4.7879     5.9769
    37.9333     3.7564    -0.0362     0.0204   285.4442    24.0808     0.0113   -83.3310     0.0006    93.5043  1018.0761     5.1576     4.8436     5.9107
    38.1833     3.4374    -0.0330     0.0191   285.4441    24.0780     0.0089  -116.8629     0.0006   107.3822  1018.0740     5.9231     4.9006     5.8433
    38.4333     2.9326    -0.0287     0.0166   285.4445    24.0748     0.0085  -115.3642     0.0005    99.1262  1018.0714     5.4677     4.9581     5.7754
    38.6833     2.4898    -0.0248     0.0143   285.4440    24.0709     0.0089  -113.8516     0.0005    90.3534  1018.0685     4.9838     5.0162     5.7068
    38.9333     2.0884    -0.0213     0.0123   285.4447    24.0696     0.0127  -112.3516     0.0005    81.1652  1018.0674     4.4770     5.0747     5.6377
    39.1833     1.4206    -0.0152     0.0107   285.4501    24.0681     0.0191   -77.4630     0.0005    57.9479  1018.0653     3.1963     5.1317     5.5700
