   2.0010000e+03   1.0000000e+00   1.0000000e+00   1.2500000e+01   7.3085200e+05
   2.0010000e+03   1.0000000e+00   2.0000000e+00   1.2200000e+01   7.3085300e+05
   2.0010000e+03   1.0000000e+00   3.0000000e+00   1.3700000e+01   7.3085400e+05
   2.0010000e+03   1.0000000e+00   4.0000000e+00   2.4400000e+01   7.3085500e+05
   2.0010000e+03   1.0000000e+00   5.0000000e+00   1.1700000e+02   7.3085600e+05
   2.0010000e+03   1.0000000e+00   6.0000000e+00   4.7200000e+01   7.3085700e+05
   2.0010000e+03   1.0000000e+00   7.0000000e+00   2.5000000e+01   7.3085800e+05
   2.0010000e+03   1.0000000e+00   8.0000000e+00   1.9900000e+01   7.3085900e+05
   2.0010000e+03   1.0000000e+00   9.0000000e+00   1.7800000e+01   7.3086000e+05
   2.0010000e+03   1.0000000e+00   1.0000000e+01   1.8100000e+01   7.3086100e+05
   2.0010000e+03   1.0000000e+00   1.1000000e+01   1.5400000e+01   7.3086200e+05
   2.0010000e+03   1.0000000e+00   1.2000000e+01   1.2800000e+01   7.3086300e+05
   2.0010000e+03   1.0000000e+00   1.3000000e+01   1.0900000e+01   7.3086400e+05
   2.0010000e+03   1.0000000e+00   1.4000000e+01   9.4000000e+00   7.3086500e+05
   2.0010000e+03   1.0000000e+00   1.5000000e+01   8.2100000e+00   7.3086600e+05
   2.0010000e+03   1.0000000e+00   1.6000000e+01   7.2000000e+00   7.3086700e+05
   2.0010000e+03   1.0000000e+00   1.7000000e+01   6.5100000e+00   7.3086800e+05
   2.0010000e+03   1.0000000e+00   1.8000000e+01   6.0800000e+00   7.3086900e+05
   2.0010000e+03   1.0000000e+00   1.9000000e+01   8.2400000e+00   7.3087000e+05
   2.0010000e+03   1.0000000e+00   2.0000000e+01   8.5700000e+00   7.3087100e+05
   2.0010000e+03   1.0000000e+00   2.1000000e+01   1.1900000e+01   7.3087200e+05
   2.0010000e+03   1.0000000e+00   2.2000000e+01   1.2800000e+01   7.3087300e+05
   2.0010000e+03   1.0000000e+00   2.3000000e+01   1.1200000e+01   7.3087400e+05
   2.0010000e+03   1.0000000e+00   2.4000000e+01   9.8300000e+00   7.3087500e+05
   2.0010000e+03   1.0000000e+00   2.5000000e+01   8.9300000e+00   7.3087600e+05
   2.0010000e+03   1.0000000e+00   2.6000000e+01   7.8300000e+00   7.3087700e+05
   2.0010000e+03   1.0000000e+00   2.7000000e+01   7.0000000e+00   7.3087800e+05
   2.0010000e+03   1.0000000e+00   2.8000000e+01   6.4200000e+00   7.3087900e+05
   2.0010000e+03   1.0000000e+00   2.9000000e+01   7.6100000e+00   7.3088000e+05
   2.0010000e+03   1.0000000e+00   3.0000000e+01   7.2800000e+00   7.3088100e+05
   2.0010000e+03   1.0000000e+00   3.1000000e+01   7.1900000e+00   7.3088200e+05
   2.0010000e+03   2.0000000e+00   1.0000000e+00   7.1900000e+00   7.3088300e+05
   2.0010000e+03   2.0000000e+00   2.0000000e+00   1.5700000e+01   7.3088400e+05
   2.0010000e+03   2.0000000e+00   3.0000000e+00   2.0400000e+01   7.3088500e+05
   2.0010000e+03   2.0000000e+00   4.0000000e+00   1.5200000e+01   7.3088600e+05
   2.0010000e+03   2.0000000e+00   5.0000000e+00   1.4900000e+01   7.3088700e+05
   2.0010000e+03   2.0000000e+00   6.0000000e+00   1.2300000e+01   7.3088800e+05
   2.0010000e+03   2.0000000e+00   7.0000000e+00   1.0200000e+01   7.3088900e+05
   2.0010000e+03   2.0000000e+00   8.0000000e+00   8.9400000e+00   7.3089000e+05
   2.0010000e+03   2.0000000e+00   9.0000000e+00   7.7800000e+00   7.3089100e+05
   2.0010000e+03   2.0000000e+00   1.0000000e+01   6.9000000e+00   7.3089200e+05
   2.0010000e+03   2.0000000e+00   1.1000000e+01   6.2400000e+00   7.3089300e+05
   2.0010000e+03   2.0000000e+00   1.2000000e+01   5.5100000e+00   7.3089400e+05
   2.0010000e+03   2.0000000e+00   1.3000000e+01   4.9600000e+00   7.3089500e+05
   2.0010000e+03   2.0000000e+00   1.4000000e+01   4.6100000e+00   7.3089600e+05
   2.0010000e+03   2.0000000e+00   1.5000000e+01   4.2600000e+00   7.3089700e+05
   2.0010000e+03   2.0000000e+00   1.6000000e+01   3.9800000e+00   7.3089800e+05
   2.0010000e+03   2.0000000e+00   1.7000000e+01   3.7100000e+00   7.3089900e+05
   2.0010000e+03   2.0000000e+00   1.8000000e+01   3.8300000e+00   7.3090000e+05
