1108447 1 1 19 82 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 7.0 9.0 8.0 8.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 1 20 82 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 8.0 7.0 5.0 6.0 9.0 9.0 8.0 8.0 8.0 9.0 9.0 8.0 9.0 7.0 9.0 7.0 
1108447 1 1 21 82 8.0 8.0 8.0 8.0 9.0 9.0 9.0 9.0 7.0 7.0 5.0 6.0 6.0 6.0 4.0 3.0 2.0 2.0 2.0 3.0 4.0 8.0 8.0 9.0 
1108447 1 1 22 82 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 8.0 9.0 7.0 5.0 4.0 5.0 3.0 3.0 2.0 4.0 5.0 
1108447 1 1 23 82 7.0 8.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 1 24 82 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 0.0 
1108447 1 1 25 82 9.0 9.0 9.0 9.0 9.0 9.0 3.0 7.0 9.0 9.0 9.0 7.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 8.0 
1108447 1 1 26 82 8.0 9.0 7.0 8.0 8.0 8.0 7.0 7.0 9.0 9.0 9.0 9.0 8.0 8.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 1 27 82 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 1 28 82 8.0 8.0 8.0 8.0 8.0 2.0 1.0 1.0 2.0 2.0 2.0 2.0 2.0 2.0 1.0 2.0 4.0 6.0 6.0 8.0 8.0 8.0 8.0 9.0 
1108447 1 1 29 82 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 7.0 7.0 7.0 8.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 1 30 82 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 1 31 82 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 2 1 82 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 6.0 
1108447 1 2 2 82 8.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 2 3 82 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 8.0 5.0 4.0 3.0 2.0 4.0 3.0 2.0 3.0 5.0 7.0 8.0 
1108447 1 2 4 82 7.0 7.0 8.0 0.0 0.0 0.0 0.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 6.0 6.0 
1108447 1 2 5 82 8.0 8.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 8.0 8.0 3.0 1.0 0.0 8.0 9.0 9.0 9.0 9.0 
1108447 1 2 6 82 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 7.0 6.0 7.0 
1108447 1 2 7 82 7.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 2 8 82 9.0 9.0 9.0 9.0 4.0 4.0 7.0 8.0 9.0 9.0 9.0 9.0 8.0 9.0 9.0 3.0 3.0 1.0 1.0 1.0 8.0 8.0 9.0 9.0 
1108447 1 2 9 82 9.0 6.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 2 10 82 8.0 8.0 8.0 6.0 8.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 7.0 2.0 5.0 2.0 1.0 1.0 1.0 
1108447 1 2 11 82 1.0 0.0 0.0 0.0 0.0 0.0 4.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 
1108447 1 2 12 82 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0 7.0 7.0 7.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 2 13 82 8.0 9.0 9.0 9.0 9.0 9.0 7.0 9.0 9.0 9.0 9.0 9.0 9.0 6.0 7.0 7.0 7.0 6.0 5.0 5.0 5.0 4.0 4.0 3.0 
1108447 1 2 14 82 6.0 5.0 5.0 4.0 5.0 5.0 3.0 2.0 5.0 7.0 7.0 6.0 8.0 9.0 8.0 7.0 8.0 8.0 9.0 8.0 6.0 5.0 2.0 2.0 
1108447 1 2 15 82 1.0 1.0 1.0 0.0 0.0 0.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 4.0 4.0 3.0 2.0 1.0 1.0 2.0 2.0 2.0 
1108447 1 2 16 82 3.0 2.0 3.0 1.0 1.0 6.0 7.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 2 17 82 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 2 18 82 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 2 19 82 9.0 9.0 8.0 7.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 8.0 2.0 2.0 2.0 2.0 4.0 3.0 4.0 4.0 
1108447 1 2 20 82 7.0 7.0 1.0 0.0 5.0 4.0 3.0 4.0 6.0 5.0 7.0 3.0 6.0 5.0 4.0 3.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 2 21 82 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 2 22 82 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 2 23 82 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 2 24 82 9.0 9.0 9.0 9.0 9.0 8.0 8.0 7.0 3.0 2.0 1.0 0.0 0.0 0.0 1.0 1.0 1.0 2.0 1.0 1.0 0.0 0.0 0.0 0.0 
1108447 1 2 25 82 0.0 0.0 0.0 0.0 0.0 1.0 2.0 4.0 6.0 6.0 5.0 5.0 6.0 8.0 6.0 9.0 9.0 7.0 7.0 7.0 7.0 9.0 9.0 9.0 
1108447 1 2 26 82 9.0 9.0 9.0 9.0 9.0 6.0 5.0 2.0 2.0 2.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
1108447 1 2 27 82 4.0 7.0 8.0 9.0 7.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 6.0 5.0 4.0 3.0 3.0 2.0 1.0 1.0 0.0 
1108447 1 2 28 82 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0 2.0 6.0 3.0 2.0 2.0 2.0 2.0 2.0 2.0 
1108447 1 3 1 82 1.0 6.0 8.0 9.0 9.0 8.0 9.0 9.0 9.0 9.0 9.0 9.0 7.0 5.0 4.0 0.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1108447 1 3 2 82 0.0 0.0 0.0 0.0 0.0 0.0 3.0 4.0 4.0 2.0 2.0 2.0 2.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1108447 1 3 3 82 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 3.0 4.0 5.0 7.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 3 4 82 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 3 5 82 9.0 9.0 9.0 3.0 2.0 3.0 2.0 3.0 3.0 4.0 3.0 4.0 3.0 3.0 3.0 3.0 2.0 5.0 5.0 3.0 4.0 8.0 6.0 8.0 
1108447 1 3 6 82 6.0 6.0 6.0 6.0 7.0 7.0 7.0 6.0 7.0 8.0 8.0 8.0 8.0 7.0 3.0 3.0 1.0 3.0 4.0 6.0 6.0 8.0 9.0 9.0 
1108447 1 3 7 82 9.0 9.0 9.0 9.0 9.0 9.0 6.0 7.0 8.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 3.0 7.0 4.0 9.0 9.0 7.0 
1108447 1 3 8 82 8.0 8.0 9.0 9.0 9.0 9.0 5.0 5.0 9.0 7.0 9.0 9.0 8.0 8.0 9.0 8.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 3 9 82 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 3 10 82 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 5.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 3 11 82 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 7.0 6.0 8.0 8.0 9.0 7.0 9.0 9.0 8.0 8.0 3.0 6.0 7.0 
1108447 1 3 12 82 9.0 9.0 8.0 8.0 8.0 8.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 3 13 82 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 8.0 8.0 7.0 9.0 9.0 9.0 8.0 8.0 8.0 8.0 8.0 9.0 
1108447 1 3 14 82 8.0 8.0 8.0 4.0 5.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 3 15 82 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 3 16 82 9.0 9.0 9.0 8.0 8.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 8.0 8.0 5.0 6.0 3.0 1.0 
1108447 1 3 17 82 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 2.0 2.0 3.0 2.0 4.0 5.0 
1108447 1 3 18 82 5.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 3 19 82 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 3 20 82 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 8.0 8.0 8.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 3 21 82 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 8.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 3 22 82 8.0 8.0 9.0 8.0 8.0 8.0 8.0 7.0 7.0 8.0 8.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 7.0 9.0 9.0 
1108447 1 3 23 82 9.0 9.0 9.0 8.0 8.0 7.0 8.0 9.0 9.0 9.0 9.0 7.0 7.0 8.0 7.0 9.0 8.0 7.0 8.0 9.0 7.0 7.0 9.0 4.0 
1108447 1 3 24 82 2.0 9.0 9.0 9.0 3.0 1.0 2.0 2.0 9.0 0.0 0.0 3.0 3.0 3.0 4.0 8.0 9.0 9.0 8.0 8.0 9.0 8.0 5.0 4.0 
1108447 1 3 25 82 3.0 2.0 0.0 9.0 9.0 9.0 9.0 7.0 7.0 7.0 7.0 8.0 6.0 6.0 6.0 7.0 6.0 6.0 7.0 8.0 8.0 7.0 7.0 5.0 
1108447 1 3 26 82 8.0 8.0 8.0 8.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 8.0 8.0 7.0 8.0 9.0 7.0 4.0 5.0 4.0 
1108447 1 3 27 82 3.0 2.0 2.0 3.0 6.0 7.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 3 28 82 9.0 8.0 8.0 9.0 9.0 9.0 9.0 8.0 8.0 8.0 8.0 9.0 9.0 9.0 9.0 8.0 8.0 8.0 9.0 7.0 6.0 5.0 5.0 9.0 
1108447 1 3 29 82 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 3 30 82 7.0 9.0 4.0 7.0 9.0 9.0 9.0 9.0 8.0 7.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 3 31 82 9.0 9.0 9.0 9.0 9.0 9.0 7.0 7.0 6.0 5.0 8.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 8.0 
1108447 1 4 1 82 6.0 7.0 6.0 2.0 1.0 1.0 4.0 3.0 3.0 7.0 8.0 8.0 8.0 7.0 6.0 4.0 4.0 3.0 2.0 2.0 1.0 1.0 0.0 0.0 
1108447 1 4 2 82 0.0 1.0 1.0 0.0 0.0 0.0 5.0 7.0 7.0 8.0 8.0 9.0 9.0 9.0 9.0 8.0 5.0 4.0 3.0 3.0 2.0 2.0 2.0 2.0 
1108447 1 4 3 82 2.0 3.0 1.0 1.0 1.0 1.0 1.0 2.0 2.0 2.0 2.0 3.0 4.0 4.0 4.0 4.0 2.0 2.0 2.0 2.0 0.0 0.0 0.0 0.0 
1108447 1 4 4 82 0.0 0.0 0.0 1.0 1.0 3.0 4.0 4.0 6.0 8.0 8.0 8.0 9.0 9.0 9.0 5.0 5.0 6.0 7.0 8.0 9.0 8.0 5.0 4.0 
1108447 1 4 5 82 5.0 7.0 8.0 7.0 9.0 8.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 4 6 82 9.0 9.0 9.0 9.0 9.0 7.0 8.0 8.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 8.0 
1108447 1 4 7 82 7.0 8.0 9.0 8.0 7.0 3.0 2.0 1.0 2.0 3.0 3.0 4.0 4.0 3.0 3.0 4.0 5.0 8.0 8.0 8.0 8.0 5.0 4.0 4.0 
1108447 1 4 8 82 4.0 5.0 5.0 3.0 2.0 3.0 3.0 2.0 5.0 8.0 8.0 9.0 8.0 6.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 4 9 82 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 8.0 9.0 6.0 8.0 
1108447 1 4 10 82 9.0 8.0 7.0 9.0 9.0 9.0 5.0 8.0 8.0 9.0 8.0 9.0 8.0 8.0 7.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 4 11 82 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 4 12 82 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 4 13 82 9.0 9.0 9.0 0.0 9.0 9.0 8.0 6.0 8.0 7.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 4 14 82 9.0 7.0 4.0 3.0 5.0 6.0 8.0 8.0 6.0 5.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 4 15 82 9.0 9.0 9.0 8.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 7.0 9.0 8.0 8.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 4 16 82 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 8.0 7.0 8.0 8.0 
1108447 1 4 17 82 7.0 8.0 8.0 8.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 6.0 4.0 3.0 4.0 4.0 5.0 4.0 3.0 2.0 1.0 2.0 
1108447 1 4 18 82 1.0 1.0 1.0 1.0 1.0 3.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 2.0 1.0 1.0 1.0 1.0 
1108447 1 4 19 82 1.0 1.0 1.0 2.0 5.0 9.0 9.0 9.0 8.0 9.0 9.0 9.0 9.0 5.0 5.0 7.0 5.0 4.0 4.0 4.0 3.0 3.0 4.0 3.0 
1108447 1 4 20 82 5.0 7.0 7.0 8.0 7.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 6.0 4.0 2.0 2.0 1.0 1.0 1.0 3.0 3.0 8.0 9.0 9.0 
1108447 1 4 21 82 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 5.0 5.0 5.0 6.0 7.0 8.0 9.0 
1108447 1 4 22 82 8.0 8.0 8.0 9.0 9.0 9.0 9.0 9.0 8.0 9.0 9.0 9.0 9.0 5.0 9.0 9.0 8.0 8.0 8.0 7.0 5.0 1.0 0.0 0.0 
1108447 1 4 23 82 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 2.0 1.0 4.0 1.0 
1108447 1 4 24 82 0.0 0.0 0.0 0.0 0.0 0.0 1.0 2.0 3.0 3.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 8.0 7.0 5.0 0.0 0.0 
1108447 1 4 25 82 0.0 0.0 0.0 0.0 2.0 6.0 6.0 9.0 9.0 9.0 9.0 9.0 7.0 8.0 8.0 6.0 6.0 7.0 8.0 8.0 7.0 7.0 8.0 8.0 
1108447 1 4 26 82 8.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 8.0 9.0 9.0 9.0 8.0 8.0 9.0 5.0 
1108447 1 4 27 82 3.0 5.0 5.0 5.0 6.0 2.0 4.0 2.0 2.0 2.0 2.0 1.0 1.0 1.0 1.0 1.0 3.0 3.0 4.0 6.0 5.0 4.0 5.0 4.0 
1108447 1 4 28 82 2.0 3.0 3.0 0.0 0.0 0.0 0.0 1.0 2.0 2.0 2.0 1.0 2.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 
1108447 1 4 29 82 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 2.0 3.0 1.0 2.0 3.0 3.0 3.0 4.0 7.0 8.0 8.0 8.0 7.0 8.0 
1108447 1 4 30 82 7.0 6.0 4.0 3.0 4.0 3.0 3.0 2.0 2.0 2.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1108447 1 5 1 82 0.0 0.0 0.0 0.0 0.0 0.0 1.0 5.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 6.0 7.0 6.0 4.0 5.0 6.0 8.0 8.0 
1108447 1 5 2 82 8.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 8.0 7.0 6.0 8.0 7.0 9.0 7.0 4.0 3.0 3.0 
1108447 1 5 3 82 2.0 5.0 9.0 7.0 7.0 9.0 7.0 4.0 4.0 4.0 8.0 9.0 9.0 8.0 6.0 6.0 6.0 9.0 9.0 9.0 9.0 9.0 8.0 9.0 
1108447 1 5 4 82 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 5 5 82 9.0 9.0 9.0 9.0 9.0 9.0 7.0 8.0 8.0 8.0 6.0 5.0 9.0 9.0 8.0 8.0 6.0 4.0 7.0 7.0 8.0 8.0 7.0 8.0 
1108447 1 5 6 82 8.0 9.0 9.0 9.0 9.0 7.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 8.0 9.0 9.0 9.0 9.0 8.0 8.0 9.0 8.0 
1108447 1 5 7 82 8.0 7.0 6.0 8.0 6.0 7.0 6.0 8.0 4.0 3.0 3.0 3.0 3.0 2.0 2.0 2.0 6.0 7.0 2.0 2.0 5.0 4.0 2.0 2.0 
1108447 1 5 8 82 3.0 6.0 4.0 4.0 5.0 7.0 8.0 8.0 8.0 7.0 8.0 8.0 6.0 5.0 5.0 5.0 7.0 6.0 6.0 8.0 8.0 8.0 7.0 7.0 
