   1.0000000e+00   1.0000000e+00   2.0010000e+03   0.0000000e+00   2.5331000e+00   4.4666000e-01
   1.0000000e+00   1.0000000e+00   2.0010000e+03   1.0000000e+00   1.5199000e+00   2.6799000e-01
   1.0000000e+00   1.0000000e+00   2.0010000e+03   2.0000000e+00   2.3645000e+00   1.9841000e+00
   1.0000000e+00   1.0000000e+00   2.0010000e+03   3.0000000e+00   1.5763000e+00   1.3227000e+00
   1.0000000e+00   1.0000000e+00   2.0010000e+03   4.0000000e+00  -1.5433000e+00  -2.8350000e-16
   1.0000000e+00   1.0000000e+00   2.0010000e+03   5.0000000e+00  -5.2785000e-01   1.4502000e+00
   1.0000000e+00   1.0000000e+00   2.0010000e+03   6.0000000e+00  -5.2785000e-01   1.4502000e+00
   1.0000000e+00   1.0000000e+00   2.0010000e+03   7.0000000e+00   2.0265000e+00  -3.5733000e-01
   1.0000000e+00   1.0000000e+00   2.0010000e+03   8.0000000e+00   2.3645000e+00   1.9841000e+00
   1.0000000e+00   1.0000000e+00   2.0010000e+03   9.0000000e+00   1.6534000e+00   1.9704000e+00
   1.0000000e+00   1.0000000e+00   2.0010000e+03   1.0000000e+01   1.5763000e+00   1.3227000e+00
   1.0000000e+00   1.0000000e+00   2.0010000e+03   1.1000000e+01   2.3645000e+00   1.9841000e+00
   1.0000000e+00   1.0000000e+00   2.0010000e+03   1.2000000e+01   1.2861000e+00   2.2276000e+00
   1.0000000e+00   1.0000000e+00   2.0010000e+03   1.3000000e+01   0.0000000e+00   0.0000000e+00
   1.0000000e+00   1.0000000e+00   2.0010000e+03   1.4000000e+01   7.7166000e-01   1.3366000e+00
   1.0000000e+00   1.0000000e+00   2.0010000e+03   1.5000000e+01   3.5733000e-01   2.0265000e+00
   1.0000000e+00   1.0000000e+00   2.0010000e+03   1.6000000e+01   2.6454000e+00   3.1527000e+00
   1.0000000e+00   1.0000000e+00   2.0010000e+03   1.7000000e+01   3.5464000e+00   6.2532000e-01
   1.0000000e+00   1.0000000e+00   2.0010000e+03   1.8000000e+01   3.3839000e+00   1.2316000e+00
   1.0000000e+00   1.0000000e+00   2.0010000e+03   1.9000000e+01   3.0397000e+00   5.3599000e-01
   1.0000000e+00   1.0000000e+00   2.0010000e+03   2.0000000e+01   0.0000000e+00   0.0000000e+00
